Temperature,Humidity,TVOC,ECO2,Raw H2,Raw Ethanol,Pressure,PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Ptabular,Pfire,Psmoke,Pdetection,FireAlert,SmokeAlert
-5.698,53.91,55.0,400.0,13248.0,20155.0,939.675,2.06,2.14,14.18,2.211,0.05,1.0,0.6930791139602661,0.0,0.6930791139602661,1,0
-5.705,53.98,63.0,400.0,13256.0,20159.0,939.679,2.04,2.12,14.07,2.194,0.05,1.0,0.7002744674682617,0.0,0.7002744674682617,1,0
-5.713,54.02,59.0,400.0,13255.0,20164.0,939.676,2.03,2.1,13.94,2.174,0.049,1.0,0.6188409328460693,0.0,0.6188409328460693,1,0
-5.721,54.07,70.0,400.0,13247.0,20154.0,939.674,2.01,2.08,13.81,2.154,0.049,1.0,0.6268858313560486,0.0,0.6268858313560486,1,0
-5.728,54.11,51.0,400.0,13257.0,20167.0,939.681,2.03,2.11,14.0,2.184,0.049,1.0,0.0,0.0,0.0,0,0
-5.736,54.24,29.0,400.0,13275.0,20187.0,939.675,2.05,2.13,14.11,2.2,0.05,1.0,0.0,0.0,0.0,0,0
-5.744,53.63,36.0,400.0,13270.0,20183.0,939.683,2.1,2.18,14.44,2.252,0.051,1.0,0.0,0.0,0.0,0,0
-5.751,52.83,30.0,400.0,13273.0,20186.0,939.676,2.1,2.18,14.44,2.252,0.051,1.0,0.0,0.0,0.0,0,0
-5.759,52.04,27.0,400.0,13277.0,20187.0,939.678,2.11,2.2,14.55,2.27,0.051,1.0,0.0,0.0,0.0,0,0
-5.767,51.42,31.0,400.0,13271.0,20186.0,939.66,2.11,2.19,14.51,2.262,0.051,1.0,0.0,0.0,0.0,0,0
-5.774,50.8,26.0,400.0,13267.0,20181.0,939.669,2.13,2.21,14.66,2.286,0.052,1.0,0.0,0.0,0.0,0,0
-5.782,50.34,34.0,400.0,13272.0,20188.0,939.666,2.13,2.21,14.67,2.287,0.052,1.0,0.0,0.0,0.0,0,0
-5.789,49.95,32.0,400.0,13274.0,20197.0,939.667,2.11,2.19,14.5,2.261,0.051,1.0,0.0,0.0,0.0,0,0
-5.797,49.62,34.0,400.0,13265.0,20183.0,939.666,2.09,2.17,14.41,2.247,0.051,1.0,0.0,0.0,0.0,0,0
-5.805,49.33,36.0,400.0,13261.0,20180.0,939.649,2.04,2.12,14.05,2.191,0.049,1.0,0.0,0.0,0.0,0,0
-5.812,49.06,32.0,400.0,13265.0,20190.0,939.652,2.0,2.08,13.77,2.147,0.048,0.99,0.0,0.0,0.0,0,0
-5.82,48.88,36.0,400.0,13257.0,20174.0,939.658,2.03,2.11,13.97,2.179,0.049,1.0,0.0,0.0,0.0,0,0
-5.827,48.72,32.0,400.0,13274.0,20182.0,939.65,2.07,2.15,14.24,2.22,0.05,1.0,0.0,0.0,0.0,0,0
-5.835,48.53,26.0,400.0,13266.0,20195.0,939.653,2.07,2.15,14.27,2.225,0.05,1.0,0.0,0.0,0.0,0,0
-5.842,48.43,27.0,400.0,13266.0,20187.0,939.657,2.07,2.15,14.21,2.217,0.05,1.0,0.0,0.0,0.0,0,0
-5.85,48.34,30.0,400.0,13266.0,20196.0,939.664,2.06,2.14,14.18,2.212,0.05,1.0,0.0,0.0,0.0,0,0
-5.858,48.2,24.0,400.0,13269.0,20193.0,939.663,2.04,2.12,14.03,2.188,0.049,1.0,0.0,0.0,0.0,0,0
-5.865,48.1,24.0,400.0,13263.0,20183.0,939.658,2.03,2.11,13.97,2.178,0.049,1.0,0.0,0.0,0.0,0,0
-5.873,48.03,28.0,400.0,13269.0,20190.0,939.647,2.02,2.09,13.87,2.163,0.049,1.0,0.0,0.0,0.0,0,0
-5.88,47.95,20.0,400.0,13264.0,20187.0,939.656,2.04,2.12,14.04,2.189,0.049,1.0,0.0,0.0,0.0,0,0
-5.888,47.92,30.0,400.0,13260.0,20187.0,939.662,2.07,2.15,14.22,2.217,0.05,1.0,0.0,0.0,0.0,0,0
-5.895,47.8,36.0,400.0,13254.0,20190.0,939.657,2.09,2.17,14.4,2.245,0.051,1.0,0.0,0.0,0.0,0,0
-5.903,47.75,37.0,400.0,13260.0,20184.0,939.662,2.15,2.23,14.79,2.307,0.052,1.0,0.0,0.0,0.0,0,0
-5.91,47.74,33.0,400.0,13258.0,20177.0,939.656,2.19,2.28,15.09,2.354,0.053,1.0,0.0,0.0,0.0,0,0
-5.918,47.66,32.0,400.0,13255.0,20185.0,939.658,2.26,2.35,15.59,2.431,0.055,1.0,0.0,0.0,0.0,0,0
-5.925,47.6,31.0,400.0,13262.0,20181.0,939.646,2.3,2.39,15.84,2.47,0.056,1.0,0.0,0.0,0.0,0,0
-5.933,47.6,33.0,400.0,13259.0,20182.0,939.655,2.37,2.46,16.28,2.538,0.057,1.0,0.0,0.0,0.0,0,0
-5.94,47.48,33.0,400.0,13269.0,20192.0,939.653,2.39,2.48,16.42,2.561,0.058,1.0,0.0,0.0,0.0,0,0
-5.947,47.48,35.0,400.0,13267.0,20185.0,939.64,2.41,2.51,16.61,2.59,0.058,1.0,0.0,0.0,0.0,0,0
-5.955,47.4,21.0,400.0,13261.0,20190.0,939.636,2.44,2.54,16.81,2.621,0.059,1.0,0.0,0.0,0.0,0,0
-5.962,47.36,51.0,400.0,13254.0,20176.0,939.639,2.47,2.57,17.01,2.652,0.06,1.0,0.0,0.0,0.0,0,0
-5.97,47.85,46.0,400.0,13255.0,20175.0,939.648,2.47,2.57,17.01,2.653,0.06,1.0,0.0,0.0,0.0,0,0
-5.977,48.64,49.0,400.0,13250.0,20175.0,939.659,2.5,2.59,17.17,2.678,0.06,1.0,0.0,0.0,0.0,0,0
-5.985,49.41,53.0,400.0,13245.0,20166.0,939.663,2.55,2.65,17.54,2.735,0.062,1.0,0.0,0.0,0.0,0,0
-5.992,50.01,40.0,400.0,13252.0,20169.0,939.66,2.57,2.67,17.69,2.758,0.062,1.0,0.0,0.0,0.0,0,0
-5.999,50.58,39.0,400.0,13260.0,20181.0,939.665,2.56,2.66,17.61,2.746,0.062,1.0,0.0,0.0,0.0,0,0
-6.007,51.05,40.0,400.0,13247.0,20173.0,939.669,2.56,2.66,17.62,2.748,0.062,1.0,0.0,0.0,0.0,0,0
-6.014,51.45,45.0,400.0,13253.0,20175.0,939.67,2.58,2.68,17.78,2.772,0.063,1.0,0.0,0.0,0.0,0,0
-6.022,51.75,43.0,400.0,13253.0,20183.0,939.67,2.59,2.69,17.79,2.774,0.063,1.0,0.0,0.0,0.0,0,0
-6.029,51.99,43.0,400.0,13259.0,20187.0,939.675,2.55,2.65,17.56,2.738,0.062,1.0,0.0,0.0,0.0,0,0
-6.036,52.25,34.0,400.0,13255.0,20172.0,939.675,2.54,2.64,17.49,2.728,0.062,1.0,0.0,0.0,0.0,0,0
-6.044,52.45,43.0,400.0,13257.0,20179.0,939.679,2.55,2.64,17.52,2.732,0.062,1.0,0.0,0.0,0.0,0,0
-6.051,52.6,40.0,400.0,13255.0,20172.0,939.663,2.53,2.63,17.4,2.713,0.061,1.0,0.0,0.0,0.0,0,0
-6.058,52.77,36.0,400.0,13257.0,20178.0,939.669,2.51,2.61,17.3,2.698,0.061,1.0,0.0,0.0,0.0,0,0
-6.066,52.91,28.0,400.0,13260.0,20185.0,939.666,2.53,2.63,17.41,2.715,0.061,1.0,0.0,0.0,0.0,0,0
-6.073,53.03,28.0,400.0,13260.0,20182.0,939.668,2.55,2.65,17.56,2.738,0.062,1.0,0.0,0.0,0.0,0,0
-6.08,53.14,27.0,400.0,13260.0,20183.0,939.67,2.54,2.63,17.45,2.721,0.061,1.0,0.0,0.0,0.0,0,0
-6.088,53.24,38.0,400.0,13259.0,20179.0,939.682,2.49,2.59,17.15,2.674,0.06,1.0,0.0,0.0,0.0,0,0
-6.095,53.33,30.0,400.0,13264.0,20197.0,939.676,2.46,2.55,16.91,2.636,0.06,1.0,0.0,0.0,0.0,0,0
-6.102,53.43,32.0,400.0,13258.0,20174.0,939.681,2.42,2.51,16.65,2.596,0.059,1.0,0.0,0.0,0.0,0,0
-6.11,53.51,39.0,400.0,13256.0,20179.0,939.667,2.38,2.48,16.41,2.559,0.058,1.0,0.0,0.0,0.0,0,0
-6.117,53.57,28.0,400.0,13260.0,20193.0,939.67,2.36,2.45,16.26,2.535,0.057,1.0,0.0,0.0,0.0,0,0
-6.124,53.63,33.0,400.0,13261.0,20189.0,939.659,2.31,2.4,15.93,2.484,0.056,1.0,0.0,0.0,0.0,0,0
-6.132,53.68,32.0,400.0,13254.0,20187.0,939.652,2.32,2.41,16.0,2.495,0.056,1.0,0.0,0.0,0.0,0,0
-6.139,53.74,24.0,400.0,13263.0,20194.0,939.651,2.32,2.41,15.94,2.485,0.056,1.0,0.0,0.0,0.0,0,0
-6.146,53.83,35.0,400.0,13258.0,20191.0,939.655,2.32,2.41,15.93,2.485,0.056,1.0,0.0,0.0,0.0,0,0
-6.153,53.88,33.0,400.0,13262.0,20182.0,939.659,2.33,2.42,16.05,2.503,0.057,1.0,0.0,0.0,0.0,0,0
-6.161,53.91,15.0,400.0,13253.0,20187.0,939.652,2.35,2.44,16.16,2.52,0.057,1.0,0.0,0.0,0.0,0,0
-6.168,54.03,35.0,400.0,13260.0,20184.0,939.646,2.39,2.48,16.45,2.565,0.058,1.0,0.0,0.0,0.0,0,0
-6.175,54.02,36.0,400.0,13257.0,20188.0,939.647,2.41,2.51,16.6,2.589,0.058,1.0,0.0,0.0,0.0,0,0
-6.182,54.15,15.0,400.0,13275.0,20203.0,939.637,2.47,2.56,16.97,2.646,0.06,1.0,0.0,0.0,0.0,0,0
-6.189,53.58,11.0,400.0,13274.0,20214.0,939.635,2.47,2.56,16.98,2.648,0.06,1.0,0.0,0.0,0.0,0,0
-6.197,52.82,3.0,400.0,13274.0,20199.0,939.641,2.46,2.56,16.95,2.643,0.06,1.0,0.0,0.0,0.0,0,0
-6.204,52.06,19.0,400.0,13269.0,20203.0,939.641,2.44,2.53,16.76,2.614,0.059,1.0,0.0,0.0,0.0,0,0
-6.211,51.39,16.0,400.0,13269.0,20203.0,939.653,2.36,2.45,16.23,2.53,0.057,1.0,0.0,0.0,0.0,0,0
-6.218,50.81,14.0,400.0,13270.0,20202.0,939.66,2.32,2.41,15.99,2.493,0.056,1.0,0.0,0.0,0.0,0,0
-6.225,50.3,20.0,400.0,13270.0,20203.0,939.655,2.22,2.31,15.29,2.384,0.054,1.0,0.0,0.0,0.0,0,0
-6.233,49.92,25.0,400.0,13259.0,20188.0,939.661,2.16,2.24,14.86,2.317,0.052,1.0,0.0,0.0,0.0,0,0
-6.24,49.58,18.0,400.0,13262.0,20194.0,939.656,2.1,2.18,14.47,2.256,0.051,1.0,0.0,0.0,0.0,0,0
-6.247,49.29,29.0,400.0,13258.0,20191.0,939.655,2.07,2.15,14.26,2.223,0.05,1.0,0.0,0.0,0.0,0,0
-6.254,49.06,33.0,400.0,13258.0,20185.0,939.659,2.05,2.13,14.11,2.2,0.05,1.0,0.0,0.0,0.0,0,0
-6.261,48.82,26.0,400.0,13264.0,20195.0,939.661,2.05,2.13,14.11,2.201,0.05,1.0,0.6610419154167175,0.0,0.6610419154167175,1,0
-6.268,48.67,32.0,400.0,13255.0,20190.0,939.654,2.05,2.13,14.13,2.204,0.05,1.0,0.7141153216362,0.0,0.7141153216362,1,0
-6.275,48.57,32.0,400.0,13252.0,20179.0,939.653,2.02,2.1,13.92,2.17,0.049,1.0,0.7243717312812805,0.0,0.7243717312812805,1,0
-6.283,48.38,31.0,400.0,13260.0,20189.0,939.654,2.01,2.08,13.81,2.153,0.049,1.0,0.6747420430183411,0.0,0.6747420430183411,1,0
-6.29,48.28,35.0,400.0,13252.0,20182.0,939.651,2.01,2.09,13.87,2.162,0.049,1.0,0.743207573890686,0.0,0.743207573890686,1,0
-6.297,48.17,36.0,400.0,13254.0,20182.0,939.664,2.01,2.08,13.81,2.153,0.049,1.0,0.6905790567398071,0.0,0.6905790567398071,1,0
-6.304,48.1,26.0,400.0,13257.0,20186.0,939.669,1.98,2.06,13.65,2.128,0.048,1.0,0.6642706990242004,0.0,0.6642706990242004,1,0
-6.311,48.04,29.0,400.0,13256.0,20181.0,939.667,2.0,2.07,13.73,2.142,0.048,1.0,0.7234346866607666,0.0,0.7234346866607666,1,0
-6.318,47.94,34.0,400.0,13255.0,20187.0,939.673,2.05,2.13,14.11,2.2,0.05,1.0,0.7024123668670654,0.0,0.7024123668670654,1,0
-6.325,47.89,40.0,400.0,13251.0,20173.0,939.672,2.09,2.17,14.4,2.246,0.051,1.0,0.5292179584503174,0.0,0.5292179584503174,1,0
-6.332,47.81,45.0,400.0,13248.0,20171.0,939.672,2.14,2.22,14.72,2.295,0.052,1.0,0.0,0.0,0.0,0,0
-6.339,47.78,47.0,400.0,13250.0,20166.0,939.673,2.15,2.23,14.77,2.302,0.052,1.0,0.0,0.0,0.0,0,0
-6.346,47.7,51.0,400.0,13244.0,20169.0,939.663,2.18,2.27,15.03,2.343,0.053,1.0,0.0,0.0,0.0,0,0
-6.353,47.66,47.0,400.0,13250.0,20179.0,939.655,2.19,2.28,15.08,2.351,0.053,1.0,0.0,0.0,0.0,0,0
-6.36,47.61,57.0,400.0,13240.0,20160.0,939.662,2.2,2.28,15.12,2.358,0.053,1.0,0.0,0.0,0.0,0,0
-6.367,47.58,60.0,400.0,13242.0,20168.0,939.661,2.19,2.27,15.06,2.349,0.053,1.0,0.0,0.0,0.0,0,0
-6.374,47.48,46.0,400.0,13249.0,20167.0,939.654,2.2,2.28,15.12,2.357,0.053,1.0,0.7351158261299133,0.0,0.7351158261299133,1,0
-6.381,47.47,52.0,400.0,13246.0,20167.0,939.657,2.2,2.29,15.15,2.363,0.053,1.0,0.8560620546340942,0.0,0.8560620546340942,1,0
-6.388,47.44,58.0,400.0,13242.0,20155.0,939.652,2.2,2.29,15.14,2.361,0.053,1.0,0.8169116377830505,0.0,0.8169116377830505,1,0
-6.395,47.38,77.0,400.0,13219.0,20132.0,939.645,2.18,2.26,14.99,2.338,0.053,1.0,0.8373090028762817,0.0,0.8373090028762817,1,0
-6.402,47.92,91.0,400.0,13228.0,20130.0,939.64,2.18,2.26,14.97,2.335,0.053,1.0,0.8734395503997803,0.0,0.8734395503997803,1,0
-6.409,48.67,87.0,400.0,13222.0,20131.0,939.638,2.16,2.25,14.9,2.323,0.052,1.0,0.8578130602836609,0.0,0.8578130602836609,1,0
-6.416,49.38,79.0,400.0,13234.0,20148.0,939.636,2.17,2.26,14.96,2.332,0.053,1.0,0.8493738174438477,0.0,0.8493738174438477,1,0
-6.423,50.03,79.0,400.0,13237.0,20151.0,939.644,2.15,2.24,14.83,2.312,0.052,1.0,0.7690103650093079,0.0,0.7690103650093079,1,0
-6.43,50.54,64.0,400.0,13239.0,20154.0,939.643,2.16,2.24,14.86,2.317,0.052,1.0,0.6226954460144043,0.0,0.6226954460144043,1,0
-6.437,51.06,68.0,400.0,13237.0,20146.0,939.643,2.18,2.27,15.01,2.341,0.053,1.0,0.7693058848381042,0.0,0.7693058848381042,1,0
-6.444,51.44,64.0,400.0,13229.0,20145.0,939.644,2.18,2.27,15.02,2.343,0.053,1.0,0.8483760356903076,0.0,0.8483760356903076,1,0
-6.451,51.78,69.0,400.0,13238.0,20146.0,939.636,2.21,2.29,15.19,2.368,0.053,1.0,0.7000905871391296,0.5570356845855713,0.7000905871391296,1,1
-6.458,51.99,65.0,400.0,13238.0,20152.0,939.638,2.24,2.33,15.43,2.405,0.054,1.0,0.7475618720054626,0.7091728448867798,0.7475618720054626,1,1
-6.465,52.28,58.0,400.0,13239.0,20161.0,939.651,2.25,2.34,15.48,2.414,0.055,1.0,0.7627662420272827,0.6984120011329651,0.7627662420272827,1,1
-6.472,52.48,66.0,400.0,13238.0,20164.0,939.658,2.24,2.33,15.4,2.402,0.054,1.0,0.8138074278831482,0.6540828943252563,0.8138074278831482,1,1
-6.479,52.64,67.0,400.0,13237.0,20153.0,939.647,2.25,2.34,15.48,2.414,0.055,1.0,0.7638603448867798,0.6912037134170532,0.7638603448867798,1,1
-6.486,52.79,55.0,400.0,13246.0,20154.0,939.659,2.24,2.33,15.45,2.409,0.054,1.0,0.8056540489196777,0.6823222041130066,0.8056540489196777,1,1
-6.492,52.94,64.0,400.0,13238.0,20153.0,939.666,2.23,2.32,15.35,2.394,0.054,1.0,0.7391664385795593,0.7420722246170044,0.7420722246170044,1,1
-6.499,53.07,62.0,400.0,13239.0,20157.0,939.665,2.22,2.31,15.29,2.384,0.054,1.0,0.8068560361862183,0.6939099431037903,0.8068560361862183,1,1
-6.506,53.23,63.0,400.0,13243.0,20153.0,939.667,2.17,2.26,14.97,2.334,0.053,1.0,0.7446078062057495,0.7473990321159363,0.7473990321159363,1,1
-6.513,53.3,62.0,400.0,13241.0,20155.0,939.668,2.16,2.24,14.83,2.313,0.052,1.0,0.7425678372383118,0.6885439157485962,0.7425678372383118,1,1
-6.52,53.39,60.0,400.0,13240.0,20158.0,939.667,2.12,2.2,14.58,2.273,0.051,1.0,0.7606658935546875,0.67094486951828,0.7606658935546875,1,1
-6.527,53.46,58.0,400.0,13243.0,20158.0,939.654,2.08,2.16,14.31,2.232,0.05,1.0,0.7611914277076721,0.7136695384979248,0.7611914277076721,1,1
-6.534,53.56,58.0,400.0,13243.0,20158.0,939.653,2.08,2.16,14.28,2.227,0.05,1.0,0.7882351875305176,0.6746131181716919,0.7882351875305176,1,1
-6.54,53.65,59.0,400.0,13248.0,20155.0,939.663,2.07,2.15,14.27,2.225,0.05,1.0,0.7469611167907715,0.6914291977882385,0.7469611167907715,1,1
-6.547,53.69,69.0,400.0,13233.0,20149.0,939.67,2.06,2.14,14.17,2.21,0.05,1.0,0.7911868691444397,0.6608107686042786,0.7911868691444397,1,1
-6.554,53.73,61.0,400.0,13239.0,20158.0,939.669,2.04,2.12,14.07,2.194,0.05,1.0,0.7788419127464294,0.6624606251716614,0.7788419127464294,1,1
-6.561,53.85,58.0,400.0,13240.0,20158.0,939.674,2.06,2.14,14.15,2.207,0.05,1.0,0.7668806314468384,0.6487821340560913,0.7668806314468384,1,1
-6.568,53.89,62.0,400.0,13241.0,20148.0,939.683,2.09,2.17,14.39,2.243,0.051,1.0,0.7207140326499939,0.6775377988815308,0.7207140326499939,1,1
-6.575,53.95,64.0,400.0,13240.0,20150.0,939.701,2.08,2.16,14.34,2.236,0.05,1.0,0.7470343708992004,0.6750710010528564,0.7470343708992004,1,1
-6.581,53.99,67.0,400.0,13244.0,20155.0,939.687,2.08,2.17,14.34,2.237,0.051,1.0,0.7622789740562439,0.6657009124755859,0.7622789740562439,1,1
-6.588,54.03,56.0,400.0,13241.0,20159.0,939.67,2.08,2.16,14.33,2.235,0.05,1.0,0.7395052909851074,0.6365543603897095,0.7395052909851074,1,1
-6.595,54.08,55.0,400.0,13241.0,20163.0,939.671,2.12,2.21,14.62,2.279,0.051,1.0,0.7895684242248535,0.6318168044090271,0.7895684242248535,1,1
-6.602,54.19,39.0,400.0,13252.0,20182.0,939.681,2.15,2.23,14.78,2.305,0.052,1.0,0.7324790358543396,0.6599859595298767,0.7324790358543396,1,1
-6.608,53.63,38.0,400.0,13259.0,20183.0,939.674,2.16,2.25,14.9,2.323,0.052,1.0,0.6718441247940063,0.583040177822113,0.6718441247940063,1,1
-6.615,52.85,35.0,400.0,13257.0,20170.0,939.663,2.18,2.27,15.02,2.342,0.053,1.0,0.7004876136779785,0.6172216534614563,0.7004876136779785,1,1
-6.622,52.09,44.0,400.0,13251.0,20178.0,939.658,2.2,2.29,15.17,2.366,0.053,1.0,0.69612056016922,0.5953993797302246,0.69612056016922,1,1
-6.629,51.44,53.0,400.0,13253.0,20168.0,939.665,2.22,2.3,15.25,2.379,0.054,1.0,0.7548142075538635,0.6187059879302979,0.7548142075538635,1,1
-6.635,50.85,47.0,400.0,13247.0,20171.0,939.661,2.27,2.35,15.6,2.432,0.055,1.0,0.6844779253005981,0.5884993672370911,0.6844779253005981,1,1
-6.642,50.34,53.0,400.0,13247.0,20165.0,939.655,2.27,2.36,15.64,2.439,0.055,1.0,0.7380663752555847,0.5880062580108643,0.7380663752555847,1,1
-6.649,49.95,49.0,400.0,13255.0,20173.0,939.649,2.27,2.36,15.63,2.437,0.055,1.0,0.729400098323822,0.53256756067276,0.729400098323822,1,1
-6.655,49.62,48.0,400.0,13250.0,20165.0,939.649,2.23,2.31,15.32,2.389,0.054,1.0,0.7580398321151733,0.0,0.7580398321151733,1,0
-6.662,49.35,52.0,400.0,13243.0,20154.0,939.655,2.22,2.3,15.26,2.379,0.054,1.0,0.7500699758529663,0.5990134477615356,0.7500699758529663,1,1
-6.669,49.08,54.0,400.0,13250.0,20163.0,939.661,2.16,2.25,14.88,2.321,0.052,1.0,0.7234392762184143,0.572160005569458,0.7234392762184143,1,1
-6.676,48.88,50.0,400.0,13247.0,20166.0,939.663,2.11,2.2,14.55,2.269,0.051,1.0,0.7086078524589539,0.5265988707542419,0.7086078524589539,1,1
-6.682,48.73,64.0,400.0,13241.0,20156.0,939.659,2.02,2.1,13.91,2.169,0.049,1.0,0.7288603186607361,0.5149086713790894,0.7288603186607361,1,1
-6.689,48.58,57.0,400.0,13242.0,20150.0,939.645,1.99,2.07,13.7,2.136,0.048,1.0,0.7468369603157043,0.5163225531578064,0.7468369603157043,1,1
-6.827,50.13,72.0,400.0,13229.0,20138.0,939.65,2.29,2.38,15.77,2.459,0.056,1.0,0.526138424873352,0.0,0.526138424873352,1,0
-6.833,50.69,69.0,400.0,13234.0,20145.0,939.648,2.29,2.38,15.76,2.457,0.056,1.0,0.7662809491157532,0.6649281978607178,0.7662809491157532,1,1
-6.84,51.13,65.0,400.0,13238.0,20150.0,939.645,2.28,2.37,15.68,2.445,0.055,1.0,0.8360053300857544,0.6115458607673645,0.8360053300857544,1,1
-6.846,51.6,60.0,400.0,13236.0,20158.0,939.652,2.25,2.33,15.46,2.411,0.054,1.0,0.8908912539482117,0.6094415187835693,0.8908912539482117,1,1
-6.853,51.89,60.0,400.0,13237.0,20158.0,939.651,2.25,2.34,15.48,2.414,0.055,1.0,0.8926927447319031,0.6732898950576782,0.8926927447319031,1,1
-6.859,52.16,58.0,400.0,13236.0,20160.0,939.644,2.25,2.34,15.51,2.418,0.055,1.0,0.9002587199211121,0.6703078150749207,0.9002587199211121,1,1
-6.866,52.37,63.0,400.0,13244.0,20162.0,939.646,2.25,2.34,15.51,2.419,0.055,1.0,0.8899344205856323,0.5985790491104126,0.8899344205856323,1,1
-6.872,52.62,57.0,400.0,13236.0,20159.0,939.651,2.25,2.33,15.47,2.412,0.054,1.0,0.8932573795318604,0.6937112808227539,0.8932573795318604,1,1
-6.879,52.82,65.0,400.0,13241.0,20162.0,939.647,2.25,2.34,15.48,2.413,0.055,1.0,0.9017560482025146,0.6470046043395996,0.9017560482025146,1,1
-6.885,52.96,51.0,400.0,13238.0,20157.0,939.642,2.29,2.38,15.74,2.454,0.055,1.0,0.8854909539222717,0.6631105542182922,0.8854909539222717,1,1
-6.891,53.12,59.0,400.0,13238.0,20155.0,939.653,2.32,2.41,15.99,2.494,0.056,1.0,0.8902692198753357,0.6925240755081177,0.8902692198753357,1,1
-6.898,53.26,65.0,400.0,13236.0,20153.0,939.64,2.35,2.44,16.14,2.517,0.057,1.0,0.869599461555481,0.6863842606544495,0.869599461555481,1,1
-6.904,53.4,65.0,400.0,13236.0,20150.0,939.653,2.35,2.44,16.19,2.525,0.057,1.0,0.8857606053352356,0.6717058420181274,0.8857606053352356,1,1
-6.911,53.49,60.0,400.0,13240.0,20151.0,939.656,2.34,2.43,16.07,2.507,0.057,1.0,0.8844771981239319,0.6851542592048645,0.8844771981239319,1,1
-6.917,53.61,60.0,400.0,13240.0,20152.0,939.653,2.33,2.42,16.06,2.505,0.057,1.0,0.8780716061592102,0.5856424570083618,0.8780716061592102,1,1
-6.923,53.63,58.0,400.0,13237.0,20165.0,939.661,2.33,2.42,16.05,2.502,0.057,1.0,0.8713493943214417,0.6627094149589539,0.8713493943214417,1,1
-6.93,53.73,65.0,400.0,13231.0,20148.0,939.684,2.3,2.39,15.86,2.474,0.056,1.0,0.8588736057281494,0.7067537307739258,0.8588736057281494,1,1
-6.936,53.85,66.0,400.0,13240.0,20141.0,939.678,2.31,2.4,15.87,2.474,0.056,1.0,0.8672058582305908,0.7597120404243469,0.8672058582305908,1,1
-6.942,53.91,66.0,400.0,13230.0,20144.0,939.669,2.3,2.39,15.81,2.466,0.056,1.0,0.8752769827842712,0.75138920545578,0.8752769827842712,1,1
-6.949,53.98,58.0,400.0,13243.0,20163.0,939.675,2.3,2.39,15.86,2.474,0.056,1.0,0.8557666540145874,0.7428766489028931,0.8557666540145874,1,1
-6.955,54.02,70.0,400.0,13238.0,20153.0,939.687,2.36,2.45,16.24,2.533,0.057,1.0,0.8654751777648926,0.7732487916946411,0.8654751777648926,1,1
-6.961,54.1,62.0,400.0,13244.0,20157.0,939.685,2.37,2.47,16.34,2.548,0.058,1.0,0.8664242029190063,0.7596709132194519,0.8664242029190063,1,1
-6.968,54.15,55.0,400.0,13234.0,20157.0,939.684,2.41,2.5,16.59,2.586,0.058,1.0,0.8562144041061401,0.762286365032196,0.8562144041061401,1,1
-6.974,54.18,55.0,400.0,13233.0,20156.0,939.669,2.39,2.49,16.48,2.57,0.058,1.0,0.8575205206871033,0.7409653663635254,0.8575205206871033,1,1
-6.98,54.25,56.0,400.0,13239.0,20157.0,939.666,2.36,2.45,16.25,2.535,0.057,1.0,0.8637614846229553,0.7484132051467896,0.8637614846229553,1,1
-6.987,54.35,55.0,400.0,13238.0,20154.0,939.665,2.37,2.46,16.28,2.539,0.057,1.0,0.8556823134422302,0.7647943496704102,0.8556823134422302,1,1
-6.993,54.4,45.0,400.0,13250.0,20171.0,939.654,2.37,2.46,16.3,2.541,0.057,1.0,0.8535988926887512,0.7519572377204895,0.8535988926887512,1,1
-6.999,53.86,43.0,400.0,13254.0,20185.0,939.658,2.37,2.46,16.29,2.54,0.057,1.0,0.8392639756202698,0.7467290759086609,0.8392639756202698,1,1
-7.005,53.06,51.0,400.0,13252.0,20178.0,939.679,2.35,2.44,16.16,2.519,0.057,1.0,0.8425172567367554,0.7104723453521729,0.8425172567367554,1,1
-7.012,52.31,49.0,400.0,13249.0,20165.0,939.668,2.34,2.43,16.1,2.51,0.057,1.0,0.8440055251121521,0.7436870336532593,0.8440055251121521,1,1
-7.018,51.68,50.0,400.0,13250.0,20172.0,939.664,2.34,2.43,16.09,2.509,0.057,1.0,0.8502026796340942,0.7476335763931274,0.8502026796340942,1,1
-7.024,51.07,39.0,400.0,13253.0,20175.0,939.66,2.32,2.41,15.97,2.49,0.056,1.0,0.873495876789093,0.6705418825149536,0.873495876789093,1,1
-7.03,50.6,52.0,400.0,13246.0,20165.0,939.663,2.32,2.41,15.96,2.489,0.056,1.0,0.8776354193687439,0.6264622211456299,0.8776354193687439,1,1
-7.037,50.2,56.0,400.0,13246.0,20164.0,939.675,2.35,2.44,16.18,2.522,0.057,1.0,0.8819625973701477,0.6582416296005249,0.8819625973701477,1,1
-7.043,49.84,44.0,400.0,13251.0,20168.0,939.683,2.36,2.46,16.26,2.536,0.057,1.0,0.8816016316413879,0.618774950504303,0.8816016316413879,1,1
-7.049,49.6,51.0,400.0,13256.0,20185.0,939.683,2.4,2.49,16.52,2.576,0.058,1.0,0.8833871483802795,0.642238199710846,0.8833871483802795,1,1
-7.055,49.34,41.0,400.0,13251.0,20173.0,939.672,2.4,2.49,16.51,2.574,0.058,1.0,0.8707134127616882,0.6307586431503296,0.8707134127616882,1,1
